"preditor","predicao_xgboost","predicao_rsf","prob_teorica"
0,0.825071156024933,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.70627748966217,0.642026214912589,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
0,0.70627748966217,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
0,NA,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.70627748966217,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.70627748966217,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.70627748966217,0.64202621491259,0.640146686716683
0,0.825071156024933,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
0,0.825071156024933,0.64202621491259,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
0,0.825071156024933,0.64202621491259,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
0,NA,0.64202621491259,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,NA,0.64202621491259,0.640146686716683
0,0.825071156024933,0.64202621491259,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.70627748966217,0.64202621491259,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,NA,0.642026214912589,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.642026214912589,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
0,0.70627748966217,0.64202621491259,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,0.70627748966217,0.64202621491259,0.640146686716683
0,0.70627748966217,0.64202621491259,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
0,0.825071156024933,0.64202621491259,0.640146686716683
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
0,NA,0.64202621491259,0.640146686716683
1,NA,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
0,NA,0.64202621491259,0.640146686716683
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.70627748966217,0.534700300476489,0.570346840743926
1,0.825071156024933,0.534700300476489,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,NA,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
0,0.746615648269653,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
0,NA,0.611204677009268,0.640146686716683
0,0.746615648269653,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,NA,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,NA,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,NA,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,NA,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
0,NA,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
0,NA,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,NA,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.746615648269653,0.611204677009268,0.640146686716683
0,0.77281129360199,0.611204677009268,0.640146686716683
0,NA,0.611204677009268,0.640146686716683
1,NA,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
0,NA,0.611204677009268,0.640146686716683
1,0.746615648269653,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
0,0.77281129360199,0.611204677009268,0.640146686716683
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,0.746615648269653,0.626584917225002,0.570346840743926
1,0.77281129360199,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
1,NA,0.626584917225002,0.570346840743926
